Student ID,Matched College,Utility,Matched
518,51,1.6615587638876566,True
519,-1,0.0,False
520,-1,0.0,False
521,-1,0.0,False
522,-1,0.0,False
523,-1,0.0,False
524,-1,0.0,False
525,-1,0.0,False
526,-1,0.0,False
527,23,1.6634921889913115,True
528,-1,0.0,False
529,-1,0.0,False
530,17,1.6856946744703798,True
531,-1,0.0,False
532,-1,0.0,False
533,-1,0.0,False
534,-1,0.0,False
535,25,1.6606496386147729,True
536,-1,0.0,False
537,-1,0.0,False
538,-1,0.0,False
539,-1,0.0,False
540,-1,0.0,False
541,-1,0.0,False
542,-1,0.0,False
543,-1,0.0,False
544,74,1.601154139614204,True
545,74,1.6179798086164467,True
546,-1,0.0,False
547,-1,0.0,False
548,-1,0.0,False
549,-1,0.0,False
550,-1,0.0,False
551,-1,0.0,False
552,-1,0.0,False
553,-1,0.0,False
554,-1,0.0,False
555,-1,0.0,False
556,88,1.7340935405915316,True
557,-1,0.0,False
558,87,1.5744618159592023,True
559,-1,0.0,False
560,-1,0.0,False
561,-1,0.0,False
562,-1,0.0,False
563,0,1.5690593727432647,True
564,-1,0.0,False
565,-1,0.0,False
566,-1,0.0,False
567,-1,0.0,False
568,76,1.423617238533334,True
569,-1,0.0,False
570,-1,0.0,False
571,-1,0.0,False
572,-1,0.0,False
573,47,1.5582329454735193,True
574,36,1.7931114496131593,True
575,-1,0.0,False
576,-1,0.0,False
577,30,1.6319167261165348,True
578,-1,0.0,False
579,1,1.7431795586250316,True
580,-1,0.0,False
581,-1,0.0,False
582,-1,0.0,False
583,-1,0.0,False
584,-1,0.0,False
585,-1,0.0,False
586,-1,0.0,False
587,-1,0.0,False
588,-1,0.0,False
589,-1,0.0,False
590,-1,0.0,False
591,-1,0.0,False
592,-1,0.0,False
593,-1,0.0,False
594,-1,0.0,False
595,-1,0.0,False
596,-1,0.0,False
597,-1,0.0,False
598,-1,0.0,False
599,-1,0.0,False
600,-1,0.0,False
601,-1,0.0,False
602,25,1.68956055720572,True
603,-1,0.0,False
604,33,1.6246705289642942,True
605,-1,0.0,False
606,-1,0.0,False
607,-1,0.0,False
608,-1,0.0,False
609,8,1.6701093922937449,True
610,-1,0.0,False
611,59,1.7131784364366114,True
612,82,1.5366948796718045,True
613,-1,0.0,False
614,-1,0.0,False
615,-1,0.0,False
616,-1,0.0,False
617,-1,0.0,False
618,-1,0.0,False
619,-1,0.0,False
620,24,1.5793564808112106,True
621,-1,0.0,False
622,-1,0.0,False
623,68,1.5157002788311937,True
624,-1,0.0,False
625,74,1.6136516650679482,True
626,-1,0.0,False
627,2,1.6439367248792975,True
628,-1,0.0,False
629,-1,0.0,False
630,-1,0.0,False
631,-1,0.0,False
632,75,1.5404717964349688,True
633,-1,0.0,False
634,-1,0.0,False
635,88,1.634909382852109,True
636,39,1.5188757861522197,True
637,-1,0.0,False
638,-1,0.0,False
639,17,1.7330708572167295,True
640,-1,0.0,False
641,-1,0.0,False
642,-1,0.0,False
643,22,1.6144497999462708,True
644,-1,0.0,False
645,-1,0.0,False
646,-1,0.0,False
647,-1,0.0,False
648,-1,0.0,False
649,-1,0.0,False
650,68,1.6443097096477954,True
651,-1,0.0,False
652,-1,0.0,False
653,-1,0.0,False
654,-1,0.0,False
655,-1,0.0,False
656,-1,0.0,False
657,-1,0.0,False
658,-1,0.0,False
659,-1,0.0,False
660,-1,0.0,False
661,-1,0.0,False
662,-1,0.0,False
663,-1,0.0,False
664,-1,0.0,False
665,-1,0.0,False
666,-1,0.0,False
667,-1,0.0,False
668,48,1.7121239583961536,True
669,-1,0.0,False
670,-1,0.0,False
671,-1,0.0,False
672,-1,0.0,False
673,-1,0.0,False
674,78,1.745328856744833,True
675,-1,0.0,False
676,-1,0.0,False
677,43,1.599125068794128,True
678,-1,0.0,False
679,-1,0.0,False
680,-1,0.0,False
681,-1,0.0,False
682,-1,0.0,False
683,-1,0.0,False
684,-1,0.0,False
685,74,1.6447399040259305,True
686,-1,0.0,False
687,68,1.6051709607413143,True
688,-1,0.0,False
689,-1,0.0,False
690,-1,0.0,False
691,-1,0.0,False
692,-1,0.0,False
693,-1,0.0,False
694,-1,0.0,False
695,-1,0.0,False
696,-1,0.0,False
697,-1,0.0,False
698,12,1.6238345389649815,True
699,-1,0.0,False
700,71,1.617994329274505,True
701,-1,0.0,False
702,-1,0.0,False
703,-1,0.0,False
704,-1,0.0,False
705,-1,0.0,False
706,-1,0.0,False
707,-1,0.0,False
708,48,1.801359751089059,True
709,-1,0.0,False
710,59,1.9689776007936788,True
711,-1,0.0,False
712,-1,0.0,False
713,-1,0.0,False
714,-1,0.0,False
715,-1,0.0,False
716,-1,0.0,False
717,14,1.5017766919038014,True
718,-1,0.0,False
719,-1,0.0,False
720,-1,0.0,False
721,-1,0.0,False
722,-1,0.0,False
723,-1,0.0,False
724,-1,0.0,False
725,-1,0.0,False
726,22,1.6316832725801276,True
727,22,1.542286556899205,True
728,30,1.6214833806620237,True
729,74,1.5247383479659322,True
730,-1,0.0,False
731,-1,0.0,False
732,-1,0.0,False
733,-1,0.0,False
734,-1,0.0,False
735,-1,0.0,False
736,-1,0.0,False
737,14,1.5763409514173028,True
738,-1,0.0,False
739,-1,0.0,False
740,-1,0.0,False
741,-1,0.0,False
742,-1,0.0,False
743,-1,0.0,False
744,71,1.5815316292349242,True
745,-1,0.0,False
746,-1,0.0,False
747,-1,0.0,False
748,-1,0.0,False
749,71,1.5903870115287084,True
750,-1,0.0,False
751,87,1.5671657534466614,True
752,-1,0.0,False
753,23,1.6494047429076326,True
754,62,1.5921645290842372,True
755,-1,0.0,False
756,-1,0.0,False
757,-1,0.0,False
758,69,1.7101067037810649,True
759,-1,0.0,False
760,-1,0.0,False
761,-1,0.0,False
762,-1,0.0,False
763,-1,0.0,False
764,-1,0.0,False
765,-1,0.0,False
766,38,1.6174996975000036,True
767,-1,0.0,False
768,-1,0.0,False
769,-1,0.0,False
770,-1,0.0,False
771,17,1.7538814633391695,True
772,-1,0.0,False
773,-1,0.0,False
774,28,1.7189106445013485,True
775,-1,0.0,False
776,-1,0.0,False
777,-1,0.0,False
778,-1,0.0,False
779,-1,0.0,False
780,-1,0.0,False
781,-1,0.0,False
782,-1,0.0,False
783,-1,0.0,False
784,62,1.5792437067242897,True
785,-1,0.0,False
786,-1,0.0,False
787,48,1.6753489855906005,True
788,-1,0.0,False
789,-1,0.0,False
790,-1,0.0,False
791,-1,0.0,False
792,-1,0.0,False
793,-1,0.0,False
794,88,1.8460549545746772,True
795,-1,0.0,False
796,53,1.5302269454765454,True
797,-1,0.0,False
798,-1,0.0,False
799,33,1.8774315555168966,True
800,-1,0.0,False
801,-1,0.0,False
802,-1,0.0,False
803,-1,0.0,False
804,-1,0.0,False
805,-1,0.0,False
806,-1,0.0,False
807,48,1.5985697767626017,True
808,54,1.5302972208907129,True
809,-1,0.0,False
810,67,1.6423652564994282,True
811,12,1.645487806167254,True
812,-1,0.0,False
813,-1,0.0,False
814,-1,0.0,False
815,90,1.6632931550691636,True
816,-1,0.0,False
817,24,1.659249769601391,True
818,-1,0.0,False
819,-1,0.0,False
820,38,1.6305602987172574,True
821,-1,0.0,False
822,-1,0.0,False
823,-1,0.0,False
824,-1,0.0,False
825,-1,0.0,False
826,-1,0.0,False
827,-1,0.0,False
828,-1,0.0,False
829,-1,0.0,False
830,-1,0.0,False
831,-1,0.0,False
832,-1,0.0,False
833,-1,0.0,False
834,53,1.5018430340027011,True
835,1,1.5978652604588963,True
836,78,1.5622311041237253,True
837,28,1.526971234487446,True
838,-1,0.0,False
839,-1,0.0,False
840,-1,0.0,False
841,-1,0.0,False
842,-1,0.0,False
843,-1,0.0,False
844,-1,0.0,False
845,56,1.6546051073511632,True
846,47,1.5307268955121023,True
847,-1,0.0,False
848,-1,0.0,False
849,-1,0.0,False
850,-1,0.0,False
851,-1,0.0,False
852,-1,0.0,False
853,-1,0.0,False
854,-1,0.0,False
855,-1,0.0,False
856,-1,0.0,False
857,-1,0.0,False
858,33,1.9705636908204829,True
859,-1,0.0,False
860,-1,0.0,False
861,52,1.8070341309139208,True
862,39,1.5473422883517947,True
863,-1,0.0,False
864,-1,0.0,False
865,-1,0.0,False
866,-1,0.0,False
867,-1,0.0,False
868,1,1.737045926075333,True
869,-1,0.0,False
870,68,1.5949336239303746,True
871,-1,0.0,False
872,-1,0.0,False
873,-1,0.0,False
874,-1,0.0,False
875,37,1.559677092183227,True
876,-1,0.0,False
877,37,1.7830828652549653,True
878,-1,0.0,False
879,-1,0.0,False
880,-1,0.0,False
881,-1,0.0,False
882,-1,0.0,False
883,-1,0.0,False
884,-1,0.0,False
885,1,1.571873304873479,True
886,-1,0.0,False
887,82,1.62401111454637,True
888,-1,0.0,False
889,-1,0.0,False
890,-1,0.0,False
891,-1,0.0,False
892,74,1.5617186306229245,True
893,-1,0.0,False
894,-1,0.0,False
895,56,1.486682410428175,True
896,75,1.532035566886472,True
897,-1,0.0,False
898,-1,0.0,False
899,-1,0.0,False
900,75,1.4799640228028672,True
901,-1,0.0,False
902,-1,0.0,False
903,-1,0.0,False
904,-1,0.0,False
905,8,1.6181546658657582,True
906,-1,0.0,False
907,72,1.503332323083531,True
908,-1,0.0,False
909,-1,0.0,False
910,-1,0.0,False
911,56,1.7839582935957004,True
912,-1,0.0,False
913,-1,0.0,False
914,-1,0.0,False
915,-1,0.0,False
916,-1,0.0,False
917,-1,0.0,False
918,-1,0.0,False
919,-1,0.0,False
920,-1,0.0,False
921,-1,0.0,False
922,1,1.6859702830142456,True
923,-1,0.0,False
924,-1,0.0,False
925,-1,0.0,False
926,-1,0.0,False
927,-1,0.0,False
928,-1,0.0,False
929,78,1.7385934608567217,True
930,-1,0.0,False
931,12,1.6077970882736712,True
932,53,1.5230805198238135,True
933,-1,0.0,False
934,-1,0.0,False
935,-1,0.0,False
936,-1,0.0,False
937,-1,0.0,False
938,-1,0.0,False
939,-1,0.0,False
940,-1,0.0,False
941,-1,0.0,False
942,47,1.5369613869270413,True
943,-1,0.0,False
944,-1,0.0,False
945,-1,0.0,False
946,37,1.7553447606809112,True
947,-1,0.0,False
948,-1,0.0,False
949,71,1.6413847531068708,True
950,-1,0.0,False
951,-1,0.0,False
952,-1,0.0,False
953,-1,0.0,False
954,-1,0.0,False
955,-1,0.0,False
956,-1,0.0,False
957,-1,0.0,False
958,-1,0.0,False
959,-1,0.0,False
960,8,1.6049859712111596,True
961,-1,0.0,False
962,-1,0.0,False
963,88,1.83880575670339,True
964,-1,0.0,False
965,-1,0.0,False
966,-1,0.0,False
967,28,1.7001750603950545,True
968,-1,0.0,False
969,-1,0.0,False
970,-1,0.0,False
971,54,1.7526126315730526,True
972,-1,0.0,False
973,-1,0.0,False
974,-1,0.0,False
975,-1,0.0,False
976,87,1.5514374458067544,True
977,-1,0.0,False
978,-1,0.0,False
979,-1,0.0,False
980,52,1.736039266549816,True
981,72,1.5733928670470538,True
982,-1,0.0,False
983,-1,0.0,False
984,-1,0.0,False
985,-1,0.0,False
986,43,1.5474175065531077,True
987,-1,0.0,False
988,-1,0.0,False
989,-1,0.0,False
990,-1,0.0,False
991,-1,0.0,False
992,-1,0.0,False
993,-1,0.0,False
994,-1,0.0,False
995,-1,0.0,False
996,-1,0.0,False
997,-1,0.0,False
998,-1,0.0,False
999,-1,0.0,False
1000,-1,0.0,False
1001,-1,0.0,False
1002,53,1.520353122983968,True
1003,43,1.5620819455117956,True
1004,-1,0.0,False
1005,-1,0.0,False
1006,-1,0.0,False
1007,-1,0.0,False
1008,-1,0.0,False
1009,-1,0.0,False
1010,-1,0.0,False
1011,-1,0.0,False
1012,23,1.6508040718704384,True
1013,-1,0.0,False
1014,-1,0.0,False
1015,-1,0.0,False
1016,-1,0.0,False
1017,-1,0.0,False
1018,62,1.6407024594907504,True
1019,-1,0.0,False
1020,-1,0.0,False
1021,-1,0.0,False
1022,-1,0.0,False
1023,-1,0.0,False
1024,-1,0.0,False
1025,-1,0.0,False
1026,30,1.644974654967605,True
1027,-1,0.0,False
1028,-1,0.0,False
1029,-1,0.0,False
1030,-1,0.0,False
1031,-1,0.0,False
1032,-1,0.0,False
1033,-1,0.0,False
1034,-1,0.0,False
1035,-1,0.0,False
1036,-1,0.0,False
1037,-1,0.0,False
1038,-1,0.0,False
1039,-1,0.0,False
1040,-1,0.0,False
1041,-1,0.0,False
1042,14,1.5826144342557136,True
1043,-1,0.0,False
1044,-1,0.0,False
1045,-1,0.0,False
1046,-1,0.0,False
1047,-1,0.0,False
1048,-1,0.0,False
1049,-1,0.0,False
1050,-1,0.0,False
1051,-1,0.0,False
1052,-1,0.0,False
1053,-1,0.0,False
1054,-1,0.0,False
1055,-1,0.0,False
1056,1,1.7501901896796515,True
1057,-1,0.0,False
1058,-1,0.0,False
1059,-1,0.0,False
1060,-1,0.0,False
1061,-1,0.0,False
1062,-1,0.0,False
1063,-1,0.0,False
1064,-1,0.0,False
1065,-1,0.0,False
1066,-1,0.0,False
1067,35,1.9295962725985554,True
1068,-1,0.0,False
1069,-1,0.0,False
1070,-1,0.0,False
1071,72,1.5844507413676254,True
1072,-1,0.0,False
1073,-1,0.0,False
1074,35,1.7268543921053179,True
1075,-1,0.0,False
1076,-1,0.0,False
1077,-1,0.0,False
1078,-1,0.0,False
1079,2,1.6310236651426657,True
1080,-1,0.0,False
1081,-1,0.0,False
1082,-1,0.0,False
1083,-1,0.0,False
1084,-1,0.0,False
1085,-1,0.0,False
1086,-1,0.0,False
1087,90,1.6263593414430417,True
1088,-1,0.0,False
1089,-1,0.0,False
1090,-1,0.0,False
1091,2,1.6923145318979769,True
1092,-1,0.0,False
1093,82,1.5912378151823492,True
1094,-1,0.0,False
1095,-1,0.0,False
1096,-1,0.0,False
1097,-1,0.0,False
1098,-1,0.0,False
1099,-1,0.0,False
1100,39,1.4962105905767804,True
1101,-1,0.0,False
1102,-1,0.0,False
1103,-1,0.0,False
1104,-1,0.0,False
1105,30,1.5955719782540387,True
1106,-1,0.0,False
1107,-1,0.0,False
1108,-1,0.0,False
1109,-1,0.0,False
1110,40,1.7499910421473137,True
1111,-1,0.0,False
1112,-1,0.0,False
1113,-1,0.0,False
1114,-1,0.0,False
1115,-1,0.0,False
1116,23,1.5673136700615997,True
1117,-1,0.0,False
1118,-1,0.0,False
1119,68,1.5265726258185994,True
1120,-1,0.0,False
1121,-1,0.0,False
1122,53,1.5519464892275348,True
1123,-1,0.0,False
1124,88,1.70881511574016,True
1125,-1,0.0,False
1126,-1,0.0,False
1127,-1,0.0,False
1128,-1,0.0,False
1129,-1,0.0,False
1130,-1,0.0,False
1131,90,1.615888089003409,True
1132,1,1.683554652221316,True
1133,-1,0.0,False
1134,-1,0.0,False
1135,-1,0.0,False
1136,-1,0.0,False
1137,-1,0.0,False
1138,83,1.529770889687576,True
1139,-1,0.0,False
1140,87,1.4966564462602436,True
1141,17,1.8108302372027871,True
1142,40,1.572661024364475,True
1143,23,1.610983797225916,True
1144,-1,0.0,False
1145,-1,0.0,False
1146,-1,0.0,False
1147,-1,0.0,False
1148,67,1.7279270189669091,True
1149,-1,0.0,False
1150,-1,0.0,False
1151,38,1.6281133512017791,True
1152,-1,0.0,False
1153,-1,0.0,False
1154,-1,0.0,False
1155,17,1.7493819590740596,True
1156,-1,0.0,False
1157,78,1.6106368103384738,True
1158,-1,0.0,False
1159,-1,0.0,False
1160,-1,0.0,False
1161,-1,0.0,False
1162,-1,0.0,False
1163,-1,0.0,False
1164,-1,0.0,False
1165,-1,0.0,False
1166,-1,0.0,False
1167,-1,0.0,False
1168,-1,0.0,False
1169,-1,0.0,False
1170,-1,0.0,False
